-1.23628 -32.4399 -32.4399 2 1 0
-1.25184 -32.3702 -32.3702 2 1 0
-1.26718 -32.3004 -32.3004 2 1 0
-1.2823 -32.2306 -32.2306 2 1 0
-1.29718 -32.1608 -32.1608 2 1 0
-1.31182 -32.0909 -32.0909 2 1 0
-1.3262 -32.0211 -32.0211 2 1 0
-1.34031 -31.9512 -31.9512 2 1 0
-1.35415 -31.8812 -31.8812 2 1 0
-1.3677 -31.8113 -31.8113 2 1 0
-1.38095 -31.7413 -31.7413 2 1 0
-1.39388 -31.6713 -31.6713 2 1 0
-1.4065 -31.6013 -31.6013 2 1 0
-1.41879 -31.5312 -31.5312 2 1 0
-1.43074 -31.4611 -31.4611 2 1 0
-1.44233 -31.391 -31.391 2 1 0
-1.45356 -31.3208 -31.3208 2 1 0
-1.46442 -31.2507 -31.2507 2 1 0
-1.4749 -31.1805 -31.1805 2 1 0
-1.48498 -31.1102 -31.1102 2 1 0
-1.49465 -31.04 -31.04 2 1 0
-1.50392 -30.9697 -30.9697 2 1 0
-1.51275 -30.8994 -30.8994 2 1 0
-1.52116 -30.829 -30.829 2 1 0
-1.52911 -30.7587 -30.7587 2 1 0
-1.53662 -30.6883 -30.6883 2 1 0
-1.54366 -30.6179 -30.6179 2 1 0
-1.55022 -30.5474 -30.5474 2 1 0
-1.55631 -30.477 -30.477 2 1 0
-1.5619 -30.4065 -30.4065 2 1 0
-1.567 -30.336 -30.336 2 1 0
-1.57158 -30.2655 -30.2655 2 1 0
-1.57565 -30.195 -30.195 2 1 0
-1.57919 -30.1245 -30.1245 2 1 0
-1.5822 -30.0539 -30.0539 2 1 0
-1.58468 -29.9834 -29.9834 2 1 0
-1.5866 -29.9128 -29.9128 2 1 0
0.816974 -54.0578 -54.0578 2 2 0
0.816974 -54.0719 -54.0719 2 2 0
0.816968 -54.086 -54.086 2 2 0
0.81695 -54.1142 -54.1142 2 2 0
0.816878 -54.1702 -54.1702 2 2 0
0.816722 -54.2397 -54.2397 2 2 0
0.816491 -54.3087 -54.3087 2 2 0
0.816186 -54.3771 -54.3771 2 2 0
0.815808 -54.445 -54.445 2 2 0
0.815355 -54.5122 -54.5122 2 2 0
0.814829 -54.5789 -54.5789 2 2 0
0.81423 -54.645 -54.645 2 2 0
0.813559 -54.7106 -54.7106 2 2 0
0.812816 -54.7755 -54.7755 2 2 0
0.812001 -54.8398 -54.8398 2 2 0
0.811116 -54.9036 -54.9036 2 2 0
0.81016 -54.9668 -54.9668 2 2 0
0.809135 -55.0294 -55.0294 2 2 0
0.808041 -55.0914 -55.0914 2 2 0
0.806879 -55.1528 -55.1528 2 2 0
0.80565 -55.2136 -55.2136 2 2 0
0.804354 -55.2738 -55.2738 2 2 0
0.802993 -55.3334 -55.3334 2 2 0
0.801567 -55.3924 -55.3924 2 2 0
0.800078 -55.4508 -55.4508 2 2 0
0.798526 -55.5086 -55.5086 2 2 0
0.796913 -55.5659 -55.5659 2 2 0
0.79524 -55.6225 -55.6225 2 2 0
0.793507 -55.6786 -55.6786 2 2 0
0.791715 -55.7341 -55.7341 2 2 0
0.789867 -55.7889 -55.7889 2 2 0
0.787962 -55.8432 -55.8432 2 2 0
0.786003 -55.8969 -55.8969 2 2 0
0.78399 -55.9501 -55.9501 2 2 0
0.781924 -56.0026 -56.0026 2 2 0
0.779807 -56.0546 -56.0546 2 2 0
0.777641 -56.106 -56.106 2 2 0
0.775425 -56.1568 -56.1568 2 2 0
0.773162 -56.2071 -56.2071 2 2 0
0.770852 -56.2568 -56.2568 2 2 0
0.768498 -56.3059 -56.3059 2 2 0
0.766099 -56.3545 -56.3545 2 2 0
0.763658 -56.4026 -56.4026 2 2 0
0.761175 -56.4501 -56.4501 2 2 0
0.758652 -56.497 -56.497 2 2 0
0.75609 -56.5434 -56.5434 2 2 0
0.75349 -56.5893 -56.5893 2 2 0
0.750854 -56.6347 -56.6347 2 2 0
0.748182 -56.6795 -56.6795 2 2 0
0.745476 -56.7238 -56.7238 2 2 0
0.742737 -56.7676 -56.7676 2 2 0
0.739966 -56.8109 -56.8109 2 2 0
0.737164 -56.8537 -56.8537 2 2 0
0.734332 -56.896 -56.896 2 2 0
0.731471 -56.9378 -56.9378 2 2 0
0.728583 -56.9791 -56.9791 2 2 0
0.725668 -57.02 -57.02 2 2 0
0.722727 -57.0603 -57.0603 2 2 0
0.719762 -57.1002 -57.1002 2 2 0
0.716773 -57.1397 -57.1397 2 2 0
0.713761 -57.1787 -57.1787 2 2 0
0.710727 -57.2172 -57.2172 2 2 0
0.707672 -57.2553 -57.2553 2 2 0
0.704596 -57.2929 -57.2929 2 2 0
0.701502 -57.3302 -57.3302 2 2 0
0.698388 -57.367 -57.367 2 2 0
0.695256 -57.4034 -57.4034 2 2 0
0.692107 -57.4394 -57.4394 2 2 0
0.688941 -57.475 -57.475 2 2 0
0.685758 -57.5102 -57.5102 2 2 0
0.68256 -57.545 -57.545 2 2 0
0.679347 -57.5794 -57.5794 2 2 0
0.676119 -57.6135 -57.6135 2 2 0
0.672877 -57.6472 -57.6472 2 2 0
0.669622 -57.6805 -57.6805 2 2 0
0.666352 -57.7135 -57.7135 2 2 0
0.66307 -57.7462 -57.7462 2 2 0
0.659774 -57.7785 -57.7785 2 2 0
